	Unnamed: 0.1	PhraseId	SentenceId	Phrase	Sentiment
357	3226	21247.0	951	veri littl add beyond dark vision alreadi relay superb recent predecessor like swim shark player thi latest skewer may put insid outsid alik	1.0
358	3234	93556.0	4879	among mani pleasur live intellig artist percept situat	3.0
359	3250	1800.0	67	smart provoc drama doe nearli imposs get under skin man onli know evil monstrou lunat	4.0
360	3280	8939.0	373	less frontload shape twohour version releas in 1990	2.0
361	3282	149078.0	8112	vera ha creat provoc absorb drama reveal curs selfhatr instil rigid social	3.0
362	3288	115008.0	6126	sensit ensembl perform good period reconstruct add up move tragedi buoyant human moment	4.0
363	3295	104961.0	5544	explor connect place person ident	2.5
364	3302	122653.0	6581	watch movi too interest care	3.5
365	3315	29561.0	1370	live appeal last kiss lie in eas integr thought pastafagioli comedi	4.0
366	3343	64502.0	3265	whatev warn kid danger ouija board	2.0
367	3348	87782.0	4559	tsai mingliang witti wist new film	3.0
368	3365	64970.0	3288	arteta direct one best ensembl cast year	4.0
369	3371	151225.0	8244	care rrb	1.0
370	3379	59782.0	3015	sade achiev nearimposs turn marqui de sade dullard	0.0
371	3393	50153.0	2464	jone ha deliv solidli entertain move famili drama	4.0
372	3409	72169.0	3687	zip along bmovi verv ad rich detail goforbrok act herald someth special	3.6666666666666665
373	3417	65192.0	3300	dark water nt complet wash lrb no pun intend rrb watch sidebysid ringu ultim come pale successor	1.0
374	3418	94002.0	4905	brilliant honest perform nicholson film agon bore except fantast kathi bate turn up	2.0
375	3429	55057.0	2744	come away hi film overwhelm hope perhap paradox illumin	3.6666666666666665
376	3432	61611.0	3114	seagal ran out movi year ago thi proof	0.5
377	3435	76380.0	3923	great charact interact	4.0
378	3440	127590.0	6863	babyfac renner eerili convinc thi bland blank man unimagin demon within	3.0
379	3441	24979.0	1139	moonlight mile doe nt quit go distanc cast impress give life broken charact tri make way thi tragedi	3.0
380	3453	144421.0	7842	wash out despit project prime mysteri	1.0
381	3489	87069.0	4515	weird wonder comedi	4.0
382	3492	136153.0	7358	blith anachronist slyli achronolog	1.5
383	3494	10864.0	462	characterist engorg sloppi comingofag movi	1.5
384	3510	153709.0	8395	in flounder way get	3.0
385	3524	133915.0	7226	add up littl screen gamesmanship low suspens payoff	0.0
386	3527	32937.0	1543	main problem onli peek	2.0
387	3531	129700.0	6976	ah hell	2.0
388	3534	79672.0	4102	plot ha number hole time simpli baffl	1.0
389	3545	104155.0	5493	rather bland affair	1.0
390	3547	10360.0	436	rollerbal sequenc feel sanitis stagey	1.0
391	3555	112495.0	5975	no one set sens humor not nerv speak up	1.0
392	3568	77941.0	4011	action reason welldon yet stori charact comedi bit too rag ever fit smoothli togeth	2.0
393	3569	25046.0	1143	thi featur necessari hole in head	1.0
394	3570	149477.0	8136	dazzl thing behold long wear somewhat cumbersom 3d goggl theater	3.5
395	3572	35857.0	1693	christian bale quinn lrb rrb leather clad grungepir hairdo like gandalf in windtunnel simpli astound corblimeyluvaduck cockney accent	1.5
396	3580	29517.0	1368	thi kind movi onli need watch thirti second befor say ah ye bad bad bad movi	0.0
397	3604	151501.0	8263	clumsi obviou preposter movi like set caus woman warrior back decad	0.0
398	3614	14469.0	624	like parad predecessor thi halloween gori slashfest	3.0
399	3619	91445.0	4757	abl provid insight fascin part theater histori	3.0
400	3637	2306.0	88	wonder big screen	3.5
401	3646	105972.0	5595	banal predict	0.5
402	3656	101753.0	5357	thi absolut complet ridicul insult everi famili whose mother ha suffer horribl pain death cancer	0.0
403	3661	28408.0	1314	cold scatter minor report command interest almost sole exercis in gorgeou visual	2.0
404	3665	38788.0	1850	appet leav want	3.5
405	3692	5935.0	237	riproar comedi action fest put hair chest	3.0
406	3693	137265.0	7426	undistinguish attempt make classic theater piec cinemat	0.0
407	3698	67907.0	3448	return visionari tale full nuanc charact dimens	3.0
408	3707	124863.0	6710	insomnia lose point surrend formula bangbang shootemup scene conclus	1.0
409	3710	151717.0	8278	arteta paint pictur live live in state quiet desper	3.0
410	3716	40554.0	1941	thriller without lot thrill	0.5
411	3725	59000.0	2976	no energi	0.75
412	3730	108761.0	5757	not too fast not too slow	3.0
413	3731	52406.0	2592	nt laugh hard in year	4.0
414	3735	150901.0	8226	worth look truetolif charact sensit act unadorn view rural life subtl direct firsttim hilari birmingham	3.6666666666666665
415	3752	48713.0	2379	countri bear wast except good idea	0.0
416	3753	93185.0	4856	over over	1.5
417	3755	43505.0	2103	pale xerox better crime movi	0.5
418	3757	100270.0	5261	confus drudgeri	0.5
419	3758	68116.0	3457	found grow frustrat detach vincent becam abhorr	0.5
420	3786	101208.0	5320	familiar stori one present great sympathi intellig	3.5
421	3802	150435.0	8196	cautionari tale folli superfici endlessli superfici	1.0
422	3811	11985.0	515	prove love trifl unfortun littl too in love cute	1.0
423	3821	144823.0	7862	mr scorses braveri integr in advanc thi vision hardli underestim	3.0
424	3833	84588.0	4376	guis elabor futurist set no particularli memor effect	2.0
425	3840	21584.0	966	real women curv wear empower sleev even worst harangu easi swallow thank remark perform ferrera ontivero	3.0
426	3859	42027.0	2023	want jolt out gourd drop everyth run ichi	3.0
427	3860	135612.0	7326	one beauti evoc work seen	4.0
428	3874	95335.0	4976	russian word wow	3.0
429	3876	116570.0	6216	make worth trip theatr	3.25
430	3881	73244.0	3741	hero actual under 40	2.0
431	3901	50419.0	2479	leguizamo best movi work far subtl richli intern perform	3.5
432	3908	45252.0	2200	flaw engross thriller	2.5
433	3911	145912.0	7933	may not histori	2.0
434	3918	72917.0	3724	thi nt terribl film ani mean also far realiz work	2.0
435	3926	96227.0	5027	no thing sort minimalist beauti beast in thi case beast definit get top bill	3.0
436	3950	63670.0	3224	although time offer tsai usual style theme ha color play tone hi film	4.0
437	3960	33764.0	1588	ha 34th fun spri 2001 predecessor rush slapdash sequelforthesak ofasequel less half plot ingenu	0.0
438	3964	98152.0	5142	quit vision	2.75
439	3997	84773.0	4385	swimfan doe catch may becaus teen look someth make laugh	1.0
440	4009	119924.0	6414	seem wast like deniro onc promis career onc grand long beach boardwalk	1.0
441	4031	4215.0	160	unclutt reson gem relay univers point without lectur confront	3.0
442	4039	23511.0	1066	presum audienc wo nt sit still sociolog lesson howev entertainingli present trot out convent sciencefict element bugey monster futurist women in skimpi cloth	1.0
443	4045	138821.0	7524	tri ether end up seem goofi	1.0
444	4057	113491.0	6034	mark one interest writerdirector work today	3.75
445	4059	151354.0	8251	drawn in dark luster	2.333333333333333
446	4061	37205.0	1765	would better wait video	1.6666666666666667
447	4083	101825.0	5360	anem chronicl money grub new yorker serial loveless hook up	2.0
448	4107	37414.0	1777	brainless enjoy overthetop retro gang melodrama deuc wild repres fifti teengang machismo in way border roughtrad homoerotic	1.0
449	4112	74475.0	3817	pueril men domin stori women shine	2.0
450	4113	80841.0	4166	best pierc brosnan jame bond film date	3.0
451	4121	80817.0	4164	passion inquisit film determin uncov truth hope inspir action	4.0
452	4130	154071.0	8417	thi shrewd effect film director understand creat sustain mood	3.0
453	4138	155050.0	8486	girlfriend bad wive wors babi kiss death in thi bitter italian comedi	0.5
454	4145	32883.0	1540	ugli revolt movi	0.0
455	4164	46051.0	2239	worth see onc charm quickli fade	2.0
456	4182	143405.0	7784	feelbad end depress stori throw bunch hotbutton item in viewer face ask seen hip wink social commentari	0.5
457	4189	61944.0	3133	onc let love deprav lead meet lrb deni rrb stori becom hopeless unsatisfi muddl	0.0
458	4198	12722.0	548	becom long tediou like classroom play in colleg histori cours	0.25
459	4210	65485.0	3317	movi ultim point everyon themselv trite screenwrit director michel gondri restat point ridicul	0.5
460	4215	4235.0	161	stori alon could forc scratch hole in head	1.0
461	4226	89944.0	4681	high drama disneystyl wing prayer hunki hasbeen pursu hi castl in sky	3.0
462	4235	63039.0	3190	proof cinemat front look no thi 20th anniversari edit film spielberg call	3.0
463	4236	76514.0	3933	in aimless arduou arbitrari	1.0
464	4242	62478.0	3161	mani time indi filmmak subject us bore selfimport stori horribl ourselv	1.0
465	4243	151035.0	8233	alway disappoint documentari fail live up offer ani new insight chosen topic	0.0
466	4244	121742.0	6524	film someth public servic shed light group extrem talent musician might otherwis go unnot underappreci music fan	3.5
467	4247	31881.0	1493	start out strongli befor quickli lose focu point purpos in mess mix messag overblown drama bruce willi scar	0.5
468	4277	118253.0	6318	prepar cling edg seat tens suspens	4.0
469	4282	66706.0	3386	sulk moodi male hustler in titl role lrb franco rrb ha dean manner selfindulg none hi sweet vulner	1.0
470	4285	97282.0	5086	certainli entertain ride despit mani talki slow scene	3.0
471	4288	100137.0	5254	movi like ghost ship use analges balm overstimul mind	1.5
472	4300	10052.0	423	case two actor everyth humanli possibl creat charact sweet believ defeat screenplay forc bizarr implaus behavior	1.0
473	4302	115517.0	6155	kind entertain parent love kid see	4.0
474	4313	103020.0	5430	altern hilari sad aggrav soul scath joyou	3.5
475	4320	71458.0	3645	brown sugar admir aspir anoth best man clone weav theme throughout thi funni film	3.0
476	4326	48179.0	2349	shafer featur doe nt offer much in term plot act	1.0
477	4348	134709.0	7271	good job paint thi famili dynam audienc tri squeez too mani element film	2.0
478	4367	90548.0	4714	lowbudget affair tadpol wa shot digit video imag often look smeari blurri point distract	0.0
479	4382	40004.0	1915	drown too good thi sucker	1.0
480	4394	111249.0	5899	power success read lip provoc materi show whi onli three film directorcowrit jacqu audiard though littl known in thi countri belong in veri top rank french filmmak	3.0
481	4395	138176.0	7477	fast pace suspens argentinian thriller shadow side play	3.5
482	4396	139215.0	7546	ok movi someth sitcom apparatu line work humor ha point actor humanli engag	3.0
483	4397	24126.0	1097	sheer joy pride took in work in shine everi frame	3.0
484	4406	8526.0	353	hour doe nt connect in neat way introduc charact illumin mysteri sex duti love	2.5
485	4418	72643.0	3710	smith find amus juxtaposit justifi hi exercis	3.0
486	4422	42978.0	2076	although barbershop boast today hottest hippest act world televis music standup comedi thi movi strang enough ha outdat swagger shameless 70 blaxploit shuckandj sitcom	2.0
487	4428	14874.0	640	wrap up classic motherdaught struggl in recycl paper shini new bow audienc tell not new least look pretti	2.5
488	4445	4970.0	194	movi gener plot point degre random usual achiev onli lotteri draw	1.0
489	4452	128337.0	6905	hanukkah spirit seem fri in pork	1.0
490	4473	108989.0	5770	mani us good enough	2.5
491	4474	20508.0	916	worth catch griffith warm win central perform	3.0
492	4481	40110.0	1922	less shakespear spawn fool saw quentin tarantino hand raucou gangster film branch out pseudowitti copycat interpret	2.0
493	4497	9738.0	405	barbershop goodheart ensembl comedi varieti quirki charact engag stori	3.0
494	4503	82102.0	4236	degre ivan xtc	2.0
495	4504	97801.0	5121	tri make head tail stori in hiphop indi snipe enough give brain strain payoff neglig	0.5
496	4507	34148.0	1604	becaus rel noth happen	1.0
497	4515	22645.0	1025	hard believ someth short could flabbi	0.6666666666666666
498	4517	70735.0	3605	birthday girl walk tricki tightrop wickedli funni plain wick	4.0
499	4518	3263.0	122	absorb charact	2.5
500	4525	79527.0	4095	invalu histor document thank filmmak extraordinari access massoud whose charm cultiv devot hi peopl readili appar	4.0
501	4530	46638.0	2270	fascin case studi flowerpow liber price wa paid	4.0
502	4531	138589.0	7507	give mani minist biblestudi group hour materi discuss	2.0
503	4533	39302.0	1876	accept 50yearold in role creepi in michael jackson sort way	1.0
504	4543	41117.0	1971	one suspect craven endors simpli becaus thi movi make hi look much better comparison	1.0
505	4575	92214.0	4799	cleti play highli studi depend success patient viewer	3.0
506	4584	19080.0	837	onc intellig gay audienc ha grossli underestim meati plot welldevelop charact sacrif skin flash bare fizzl	2.0
507	4593	153051.0	8357	good film must baffl folk in market depart	3.333333333333333
508	4600	31119.0	1452	film director labut continu improv	3.0
509	4620	81900.0	4226	crush depart 4w formula	2.0
510	4636	103468.0	5457	film ha littl insight histor period artist particularli in sand develop notori reput	1.5
511	4642	148852.0	8098	doe nt gener lot energi	1.0
512	4662	20338.0	909	lot effort intellig display in execut awkward static lifeless rumbl	0.5
513	4686	52230.0	2580	domin christin sylvi testud icili brilliant	3.0
514	4732	68527.0	3478	rare doe film graceless devoid merit thi one come along	0.0
515	4735	13672.0	588	show mug	2.5
516	4739	37716.0	1794	bland pretenti mess	0.5
517	4751	15137.0	651	evok 19th centuri subtleti object lesson in period filmmak	3.5
518	4762	119134.0	6368	adam four scriptwrit take care charact believ feel feel	4.0
519	4768	123544.0	6634	strictli guy film in worst sens express	1.0
520	4786	21164.0	948	piec handiwork show indi tatter selfconsci seam in place ha quietli move moment intellig subtleti	3.0
521	4788	67612.0	3432	great way spend 4 unit day	3.333333333333333
522	4789	151937.0	8291	succe spooki actionpack trash highest order	3.0
523	4795	25176.0	1151	lavishli exhilaratingli tasteless	2.0
524	4796	67103.0	3406	manag fall closer in qualiti silenc abysm hannib	2.333333333333333
525	4801	70615.0	3600	thunder ride first quiet cadenc pure finess few far shortag dilut potenc otherwis respect action	2.0
526	4822	19873.0	879	fifti car pileup clich	0.0
527	4829	99720.0	5232	devoid joy energi make even jason x look posit shakesperean comparison	0.3333333333333333
528	4856	33879.0	1591	cellophanepop remak punk classic ladi gentlemen fabul stain crossroad never much wors bland better inconsequenti	0.0
